ST,CB,PB,GO,CA,Methodology,Rebal.,Cost,Volatility,Return_1M,Return_3M,Return_6M,Return_9M,Return_12M
20,20,5,30,25,DCA,NO,123,6.207295318256168,1.4,-3.69,4.73,4.44,5.23
20,20,5,30,25,DCA,YES,123,5.3990483241497795,1.23,-3.65,4.88,4.27,4.45
20,20,5,25,30,1-OFF,NO,114,3.2132423728731716,1.22,-3.19,4.48,6.07,7.8
20,20,5,25,30,1-OFF,YES,114,3.3002781721268812,1.21,-3.08,4.86,6.43,8.26
20,20,5,25,30,DCA,NO,114,6.205846751612908,1.22,-3.72,4.23,3.91,4.77
20,20,5,25,30,DCA,YES,114,5.3956662308794066,1.08,-3.67,4.38,3.73,4.07
20,20,5,20,35,1-OFF,NO,105,2.8449854401134127,1.03,-3.33,3.67,4.92,6.6
20,20,5,20,35,1-OFF,YES,105,2.9465664285362974,1.03,-3.2,4.07,5.32,7.09
20,20,5,20,35,DCA,NO,105,6.204417976374734,1.03,-3.75,3.73,3.38,4.32
20,20,5,20,35,DCA,YES,105,5.392380267785443,0.92,-3.68,3.89,3.2,3.7
20,20,5,15,40,1-OFF,NO,96,2.488836546270656,0.84,-3.47,2.85,3.77,5.41
20,20,5,15,40,1-OFF,YES,96,2.604278513653626,0.84,-3.33,3.29,4.22,5.93
20,20,5,15,40,DCA,NO,96,6.203009673510078,0.84,-3.78,3.22,2.84,3.87
20,20,5,15,40,DCA,YES,96,5.389191507427366,0.76,-3.69,3.4,2.67,3.33
20,20,5,10,45,1-OFF,NO,88,2.1545720647291815,0.66,-3.62,2.04,2.62,4.21
20,20,5,10,45,1-OFF,YES,88,2.2800669819759154,0.66,-3.46,2.5,3.12,4.78
20,20,5,10,45,DCA,NO,88,6.201622542770301,0.66,-3.81,2.72,2.31,3.41
20,20,5,10,45,DCA,YES,88,5.386101035123884,0.61,-3.71,2.9,2.14,2.96
20,20,5,5,50,1-OFF,NO,79,1.858625451457537,0.47,-3.76,1.23,1.47,3.02
20,20,5,5,50,1-OFF,YES,79,1.9845826995758642,0.47,-3.59,1.72,2.03,3.63
20,20,5,5,50,DCA,NO,79,6.200257303229588,0.47,-3.84,2.22,1.77,2.96
20,20,5,5,50,DCA,YES,79,5.383109949081941,0.45,-3.72,2.41,1.61,2.59
20,20,5,0,55,1-OFF,NO,70,1.6275640774334774,0.28,-3.9,0.41,0.31,1.82
20,20,5,0,55,1-OFF,YES,70,1.734654372007041,0.28,-3.72,0.94,0.94,2.49
20,20,5,0,55,DCA,NO,70,6.198914693841471,0.28,-3.87,1.72,1.24,2.5
20,20,5,0,55,DCA,YES,70,5.380219360527471,0.29,-3.74,1.92,1.08,2.22
20,20,0,60,0,1-OFF,NO,164,5.8698394296766665,2.39,-2.38,9.97,14.04,16.15
20,20,0,60,0,1-OFF,YES,164,5.908897309316408,2.39,-2.37,10.2,14.2,16.57
20,20,0,60,0,DCA,NO,164,6.217577988000345,2.39,-3.58,7.72,7.7,8.08
20,20,0,60,0,DCA,YES,164,5.42579183322954,2.04,-3.66,7.83,7.57,6.83
20,20,0,55,5,1-OFF,NO,155,5.502258708191083,2.21,-2.53,9.16,12.89,14.96
20,20,0,55,5,1-OFF,YES,155,5.5398729060131195,2.2,-2.5,9.41,13.06,15.37
20,20,0,55,5,DCA,NO,155,6.216026661691759,2.21,-3.61,7.22,7.17,7.62
20,20,0,55,5,DCA,YES,155,5.421866441658497,1.88,-3.67,7.34,7.03,6.45
20,20,0,50,10,1-OFF,NO,146,5.1314170849817975,2.02,-2.67,8.35,11.73,13.76
20,20,0,50,10,1-OFF,YES,146,5.170280073904713,2.01,-2.62,8.62,11.93,14.17
20,20,0,50,10,DCA,NO,146,6.214491388960511,2.02,-3.64,6.72,6.63,7.17
20,20,0,50,10,DCA,YES,146,5.418031059259928,1.72,-3.68,6.85,6.49,6.08
20,20,0,45,15,1-OFF,NO,137,4.7577890807815875,1.83,-2.81,7.53,10.58,12.57
20,20,0,45,15,1-OFF,YES,137,4.800591491373022,1.83,-2.75,7.82,10.8,12.97
20,20,0,45,15,DCA,NO,137,6.21297274756526,1.83,-3.67,6.22,6.1,6.72
20,20,0,45,15,DCA,YES,137,5.4142866853554565,1.57,-3.69,6.36,5.95,5.71
20,20,0,40,20,1-OFF,NO,128,4.382066950665061,1.65,-2.95,6.72,9.43,11.37
20,20,0,40,20,1-OFF,YES,128,4.431453272633329,1.64,-2.87,7.03,9.67,11.79
20,20,0,40,20,DCA,NO,128,6.211471331098806,1.65,-3.7,5.72,5.57,6.26
20,20,0,40,20,DCA,YES,128,5.410634331314124,1.41,-3.7,5.86,5.41,5.34
20,20,0,35,25,1-OFF,NO,119,4.005269694271672,1.46,-3.1,5.91,8.28,10.18
20,20,0,35,25,1-OFF,YES,119,4.063763816266772,1.45,-3.0,6.24,8.55,10.6
20,20,0,35,25,DCA,NO,119,6.209987749437233,1.46,-3.73,5.22,5.03,5.81
20,20,0,35,25,DCA,YES,119,5.407075020672503,1.25,-3.71,5.37,4.88,4.96
20,20,0,30,30,1-OFF,NO,110,3.6289201929126818,1.27,-3.24,5.09,7.13,8.98
20,20,0,30,30,1-OFF,YES,110,3.6987974809571194,1.27,-3.13,5.45,7.44,9.43
20,20,0,30,30,DCA,NO,110,6.208522629202747,1.27,-3.76,4.72,4.5,5.35
20,20,0,30,30,DCA,YES,110,5.403609789256442,1.1,-3.72,4.88,4.34,4.59
20,20,0,25,35,1-OFF,NO,101,3.2553418337339366,1.09,-3.38,4.28,5.97,7.79
20,20,0,25,35,1-OFF,YES,101,3.3384035433343304,1.08,-3.25,4.67,6.33,8.25
20,20,0,25,35,DCA,NO,101,6.20707661424074,1.09,-3.79,4.21,3.96,4.9
20,20,0,25,35,DCA,YES,101,5.400239685304156,0.94,-3.73,4.38,3.81,4.22
20,20,0,20,40,1-OFF,NO,93,2.888169557842187,0.9,-3.52,3.47,4.82,6.59
20,20,0,20,40,1-OFF,YES,93,2.985333949152781,0.9,-3.38,3.88,5.22,7.09
20,20,0,20,40,DCA,NO,93,6.205650366111479,0.9,-3.82,3.71,3.43,4.45
20,20,0,20,40,DCA,YES,93,5.3969657695910245,0.78,-3.74,3.89,3.27,3.85
20,20,0,15,45,1-OFF,NO,84,2.5332486120965956,0.71,-3.67,2.65,3.67,5.4
20,20,0,15,45,1-OFF,YES,84,2.6437927956099965,0.71,-3.51,3.09,4.12,5.93
20,20,0,15,45,DCA,NO,84,6.204244564596987,0.71,-3.85,3.21,2.89,3.99
20,20,0,15,45,DCA,YES,84,5.393789115555934,0.63,-3.76,3.4,2.74,3.48
20,20,0,10,50,1-OFF,NO,75,2.2002104537705063,0.52,-3.81,1.84,2.52,4.2
20,20,0,10,50,1-OFF,YES,75,2.320358311146456,0.52,-3.64,2.31,3.02,4.77
20,20,0,10,50,DCA,NO,75,6.202859908223448,0.52,-3.88,2.71,2.36,3.54
20,20,0,10,50,DCA,YES,75,5.390710809429352,0.47,-3.77,2.9,2.21,3.11
20,20,0,5,55,1-OFF,NO,66,1.9050529592531056,0.34,-3.95,1.03,1.36,3.01
20,20,0,5,55,1-OFF,YES,66,2.0254663806014714,0.34,-3.77,1.52,1.93,3.62
20,20,0,5,55,DCA,NO,66,6.201497114799908,0.34,-3.91,2.21,1.83,3.08
20,20,0,5,55,DCA,YES,66,5.387731950363046,0.32,-3.79,2.41,1.68,2.74
20,20,0,0,60,1-OFF,NO,57,1.6733299084203832,0.15,-4.09,0.21,0.21,1.81
20,20,0,0,60,1-OFF,YES,57,1.7754424006705831,0.15,-3.9,0.74,0.84,2.47
20,20,0,0,60,DCA,NO,57,6.20015692197357,0.15,-3.94,1.71,1.29,2.63
20,20,0,0,60,DCA,YES,57,5.384853650561604,0.16,-3.8,1.92,1.16,2.36
20,15,65,0,0,1-OFF,NO,218,1.3307872936475906,1.81,-1.58,2.42,1.29,1.76
20,15,65,0,0,1-OFF,YES,218,1.4324668595679677,1.81,-1.57,2.87,1.84,2.35
20,15,65,0,0,DCA,NO,218,6.184274804997232,1.81,-2.89,1.58,0.5,0.95
20,15,65,0,0,DCA,YES,218,5.325902545604143,1.86,-2.85,1.67,0.14,0.47
20,15,60,5,0,1-OFF,NO,214,1.4925432734315232,1.86,-1.63,3.04,2.35,2.94
20,15,60,5,0,1-OFF,YES,214,1.6334066867698875,1.87,-1.62,3.46,2.84,3.48
20,15,60,5,0,DCA,NO,214,6.186862065224859,1.86,-2.94,2.07,1.09,1.53
20,15,60,5,0,DCA,YES,214,5.333533455453743,1.88,-2.9,2.15,0.73,0.98
20,15,60,0,5,1-OFF,NO,205,1.3239190966121315,1.68,-1.77,2.22,1.19,1.75
20,15,60,0,5,1-OFF,YES,205,1.4295673240231181,1.68,-1.74,2.68,1.75,2.35
20,15,60,0,5,DCA,NO,205,6.1854952159317325,1.68,-2.97,1.57,0.55,1.08
20,15,60,0,5,DCA,YES,205,5.330532228112494,1.72,-2.91,1.67,0.21,0.62
20,15,55,10,0,1-OFF,NO,210,1.7689894090003586,1.92,-1.68,3.65,3.4,4.13
20,15,55,10,0,1-OFF,YES,210,1.9157899630414836,1.92,-1.66,4.05,3.84,4.62
20,15,55,10,0,DCA,NO,210,6.189469927488821,1.92,-2.98,2.56,1.68,2.11
20,15,55,10,0,DCA,YES,210,5.341241200495825,1.9,-2.95,2.64,1.33,1.49
20,15,55,5,5,1-OFF,NO,201,1.4991512289613877,1.73,-1.82,2.84,2.24,2.93
20,15,55,5,5,1-OFF,YES,201,1.6420166376815815,1.74,-1.79,3.27,2.75,3.48
20,15,55,5,5,DCA,NO,201,6.188082260612486,1.73,-3.01,2.06,1.14,1.66
20,15,55,5,5,DCA,YES,201,5.338151810545528,1.74,-2.97,2.16,0.81,1.12
20,15,55,0,10,1-OFF,NO,192,1.3221261714798924,1.54,-1.96,2.02,1.09,1.74
20,15,55,0,10,1-OFF,YES,192,1.4311422620386147,1.55,-1.92,2.49,1.66,2.35
20,15,55,0,10,DCA,NO,192,6.186717597404778,1.54,-3.04,1.56,0.61,1.21
20,15,55,0,10,DCA,YES,192,5.3351625483231535,1.59,-2.98,1.67,0.29,0.76
20,15,50,15,0,1-OFF,NO,206,2.111694701180508,1.97,-1.73,4.26,4.45,5.31
20,15,50,15,0,1-OFF,YES,206,2.2477918989263417,1.98,-1.71,4.64,4.85,5.77
20,15,50,15,0,DCA,NO,206,6.192097468191119,1.97,-3.02,3.05,2.26,2.69
20,15,50,15,0,DCA,YES,206,5.349024741886557,1.92,-3.01,3.13,1.93,2.0
20,15,50,10,5,1-OFF,NO,197,1.7853201522907898,1.79,-1.87,3.45,3.29,4.12
20,15,50,10,5,1-OFF,YES,197,1.9325962401816579,1.79,-1.84,3.86,3.75,4.62
20,15,50,10,5,DCA,NO,197,6.1906898250213,1.79,-3.05,2.55,1.73,2.24
20,15,50,10,5,DCA,YES,197,5.345848210394387,1.77,-3.02,2.65,1.41,1.63
20,15,50,5,10,1-OFF,NO,188,1.5102144694666502,1.6,-2.01,2.64,2.14,2.92
20,15,50,5,10,1-OFF,YES,188,1.6543603370658295,1.6,-1.97,3.08,2.66,3.48
20,15,50,5,10,DCA,NO,188,6.189304399370044,1.6,-3.08,2.04,1.2,1.79
20,15,50,5,10,DCA,YES,188,5.342770759087573,1.61,-3.03,2.16,0.88,1.27
20,15,50,0,15,1-OFF,NO,180,1.3254712082936102,1.41,-2.15,1.82,0.99,1.73
20,15,50,0,15,1-OFF,YES,180,1.4371640121560574,1.42,-2.1,2.3,1.57,2.35
20,15,50,0,15,DCA,NO,180,6.18794194428151,1.41,-3.11,1.54,0.66,1.33
20,15,50,0,15,DCA,YES,180,5.3397934931851125,1.45,-3.04,1.67,0.36,0.91
20,15,45,20,0,1-OFF,NO,202,2.4902691930830074,2.03,-1.78,4.88,5.5,6.49
20,15,45,20,0,1-OFF,YES,202,2.6093982634203305,2.03,-1.76,5.24,5.86,6.92
20,15,45,20,0,DCA,NO,202,6.194743791965574,2.03,-3.07,3.54,2.85,3.27
20,15,45,20,0,DCA,YES,202,5.356883052924938,1.95,-3.06,3.62,2.53,2.51
20,15,45,15,5,1-OFF,NO,194,2.134433542974035,1.84,-1.92,4.06,4.35,5.3
20,15,45,15,5,1-OFF,YES,194,2.270173058606705,1.85,-1.89,4.45,4.75,5.77
20,15,45,15,5,DCA,NO,194,6.193316988236149,1.84,-3.1,3.03,2.32,2.82
20,15,45,15,5,DCA,YES,194,5.3536203896307875,1.79,-3.07,3.14,2.01,2.14
20,15,45,10,10,1-OFF,NO,185,1.8052625481384972,1.65,-2.06,3.25,3.19,4.1
20,15,45,10,10,1-OFF,YES,185,1.9523787362119127,1.66,-2.02,3.67,3.66,4.62
20,15,45,10,10,DCA,NO,185,6.191911639265599,1.65,-3.13,2.53,1.78,2.37
20,15,45,10,10,DCA,YES,185,5.35045577027423,1.63,-3.08,2.65,1.48,1.78
20,15,45,5,15,1-OFF,NO,176,1.5256723687453801,1.47,-2.2,2.44,2.04,2.91
20,15,45,5,15,1-OFF,YES,176,1.6703436704509416,1.47,-2.15,2.89,2.57,3.48
20,15,45,5,15,DCA,NO,176,6.190528476442585,1.47,-3.16,2.03,1.25,1.91
20,15,45,5,15,DCA,YES,176,5.347390288257933,1.48,-3.09,2.16,0.96,1.41
20,15,45,0,20,1-OFF,NO,167,1.3339577264566123,1.28,-2.35,1.62,0.89,1.71
20,15,45,0,20,1-OFF,YES,167,1.4475644954983669,1.29,-2.27,2.11,1.48,2.35
20,15,45,0,20,DCA,NO,167,6.189168251435824,1.28,-3.18,1.53,0.72,1.46
20,15,45,0,20,DCA,YES,167,5.344425049759286,1.32,-3.11,1.67,0.43,1.05
20,15,40,25,0,1-OFF,NO,199,2.8879812930669324,2.08,-1.83,5.49,6.55,7.68
20,15,40,25,0,1-OFF,YES,199,2.988895725201807,2.09,-1.81,5.83,6.87,8.08
20,15,40,25,0,DCA,NO,199,6.197408030807938,2.08,-3.11,4.02,3.44,3.86
20,15,40,25,0,DCA,YES,199,5.364815119060752,1.97,-3.11,4.12,3.14,3.02
20,15,40,20,5,1-OFF,NO,190,2.517278919897875,1.9,-1.97,4.68,5.4,6.48
20,15,40,20,5,1-OFF,YES,190,2.6356157082379297,1.9,-1.94,5.04,5.76,6.92
20,15,40,20,5,DCA,NO,190,6.195962857486082,1.9,-3.14,3.52,2.91,3.4
20,15,40,20,5,DCA,YES,190,5.36146732238632,1.81,-3.12,3.63,2.61,2.65
20,15,40,15,10,1-OFF,NO,181,2.1600822131990034,1.71,-2.11,3.86,4.24,5.29
20,15,40,15,10,1-OFF,YES,181,2.2949236457081215,1.71,-2.07,4.26,4.66,5.77
20,15,40,15,10,DCA,NO,181,6.194538398833714,1.71,-3.17,3.02,2.37,2.95
20,15,40,15,10,DCA,YES,181,5.358216544663833,1.65,-3.14,3.14,2.08,2.29
20,15,40,10,15,1-OFF,NO,172,1.8287284961903998,1.52,-2.25,3.05,3.09,4.09
20,15,40,10,15,1-OFF,YES,172,1.9750382718308375,1.53,-2.19,3.48,3.56,4.62
20,15,40,10,15,DCA,NO,172,6.193135365245071,1.52,-3.2,2.52,1.84,2.49
20,15,40,10,15,DCA,YES,172,5.355063867540192,1.5,-3.15,2.65,1.56,1.92
20,15,40,5,20,1-OFF,NO,163,1.5454291830086329,1.34,-2.39,2.24,1.94,2.9
20,15,40,5,20,1-OFF,YES,163,1.6898523861285115,1.34,-2.32,2.7,2.47,3.48
20,15,40,5,20,DCA,NO,163,6.191754486783636,1.34,-3.23,2.02,1.3,2.04
20,15,40,5,20,DCA,YES,163,5.35201038534534,1.34,-3.16,2.16,1.03,1.56
20,15,40,0,25,1-OFF,NO,154,1.3475306788317023,1.15,-2.54,1.42,0.79,1.7
20,15,40,0,25,1-OFF,YES,154,1.4622380948441047,1.15,-2.45,1.91,1.39,2.34
20,15,40,0,25,DCA,NO,154,6.190396513750199,1.15,-3.26,1.52,0.77,1.59
20,15,40,0,25,DCA,YES,154,5.349057205217949,1.18,-3.17,1.67,0.51,1.19
20,15,35,30,0,1-OFF,NO,195,3.295658058055321,2.14,-1.87,6.1,7.6,8.86
20,15,35,30,0,1-OFF,YES,195,3.3793993962610167,2.14,-1.86,6.42,7.88,9.24
20,15,35,30,0,DCA,NO,195,6.200089343234418,2.14,-3.15,4.51,4.03,4.44
20,15,35,30,0,DCA,YES,195,5.372819937899167,1.99,-3.17,4.61,3.74,3.53
20,15,35,25,5,1-OFF,NO,186,2.9179693562061995,1.95,-2.02,5.29,6.45,7.67
20,15,35,25,5,1-OFF,YES,186,3.0178377566361974,1.95,-1.99,5.64,6.77,8.08
20,15,35,25,5,DCA,NO,186,6.198626567283878,1.95,-3.18,4.01,3.49,3.98
20,15,35,25,5,DCA,YES,186,5.369387994959331,1.83,-3.18,4.12,3.21,3.17
20,15,35,20,10,1-OFF,NO,177,2.546679936108685,1.76,-2.16,4.48,5.29,6.47
20,15,35,20,10,1-OFF,YES,177,2.6637476231388475,1.77,-2.12,4.85,5.67,6.92
20,15,35,20,10,DCA,NO,177,6.197183787887306,1.76,-3.21,3.51,2.96,3.53
20,15,35,20,10,DCA,YES,177,5.366052057213806,1.68,-3.19,3.63,2.68,2.8
20,15,35,15,15,1-OFF,NO,168,2.188563335993535,1.58,-2.3,3.66,4.14,5.28
20,15,35,15,15,1-OFF,YES,168,2.321959470452276,1.58,-2.24,4.07,4.57,5.77
20,15,35,15,15,DCA,NO,168,6.195761695083935,1.58,-3.24,3.01,2.43,3.07
20,15,35,15,15,DCA,YES,168,5.362813194614925,1.52,-3.2,3.14,2.16,2.43
20,15,35,10,20,1-OFF,NO,159,1.8556141829775812,1.39,-2.44,2.85,2.99,4.08
20,15,35,10,20,1-OFF,YES,159,2.0004676490184132,1.39,-2.37,3.29,3.47,4.62
20,15,35,10,20,DCA,NO,159,6.194360997991376,1.39,-3.27,2.51,1.89,2.62
20,15,35,10,20,DCA,YES,159,5.359672489706465,1.36,-3.21,2.65,1.63,2.07
20,15,35,5,25,1-OFF,NO,151,1.5693584242293657,1.2,-2.59,2.03,1.84,2.89
20,15,35,5,25,1-OFF,YES,151,1.7127554192489645,1.21,-2.5,2.5,2.38,3.48
20,15,35,5,25,DCA,NO,151,6.192982425355268,1.2,-3.3,2.01,1.36,2.17
20,15,35,5,25,DCA,YES,151,5.356631037748533,1.21,-3.22,2.16,1.1,1.7
20,15,35,0,30,1-OFF,NO,142,1.3660803229611274,1.02,-2.73,1.22,0.69,1.69
20,15,35,0,30,1-OFF,YES,142,1.4810460459843682,1.02,-2.63,1.72,1.29,2.34
20,15,35,0,30,DCA,NO,142,6.191626726115811,1.02,-3.33,1.5,0.82,1.71
20,15,35,0,30,DCA,YES,142,5.353689946844006,1.05,-3.24,1.67,0.58,1.34
20,15,30,35,0,1-OFF,NO,191,3.708083768909977,2.19,-1.92,6.72,8.65,10.05
20,15,30,35,0,1-OFF,YES,191,3.7767348533217366,2.2,-1.91,7.02,8.9,10.41
20,15,30,35,0,DCA,NO,191,6.202786913467761,2.19,-3.2,5.0,4.62,5.02
20,15,30,35,0,DCA,YES,191,5.380896519201929,2.01,-3.22,5.1,4.35,4.05
20,15,30,30,5,1-OFF,NO,182,3.327829577583536,2.01,-2.07,5.9,7.5,8.85
20,15,30,30,5,1-OFF,YES,182,3.4103454268627544,2.01,-2.04,6.23,7.79,9.24
20,15,30,30,5,DCA,NO,182,6.201307278587018,2.01,-3.23,4.5,4.08,4.56
20,15,30,30,5,DCA,YES,182,5.3773814058186336,1.86,-3.23,4.61,3.82,3.68
20,15,30,25,10,1-OFF,NO,173,2.9499701517019536,1.82,-2.21,5.09,6.35,7.66
20,15,30,25,10,1-OFF,YES,173,3.048354588514653,1.82,-2.17,5.44,6.68,8.08
20,15,30,25,10,DCA,NO,173,6.199846943445098,1.82,-3.25,4.0,3.55,4.11
20,15,30,25,10,DCA,YES,173,5.373961295064404,1.7,-3.24,4.12,3.29,3.31
20,15,30,20,15,1-OFF,NO,164,2.578411444600861,1.63,-2.35,4.27,5.19,6.46
20,15,30,20,15,1-OFF,YES,164,2.693726663412756,1.63,-2.29,4.66,5.57,6.92
20,15,30,20,15,DCA,NO,164,6.198406578344643,1.63,-3.28,3.5,3.01,3.65
20,15,30,20,15,DCA,YES,164,5.3706372452587665,1.54,-3.25,3.63,2.76,2.95
20,15,30,15,20,1-OFF,NO,156,2.2197926625772504,1.45,-2.49,3.46,4.04,5.27
20,15,30,15,20,1-OFF,YES,156,2.3511935450130377,1.45,-2.42,3.88,4.47,5.76
20,15,30,15,20,DCA,NO,156,6.196986872095132,1.45,-3.31,2.99,2.48,3.2
20,15,30,15,20,DCA,YES,156,5.367410327221388,1.38,-3.26,3.14,2.23,2.58
20,15,30,10,25,1-OFF,NO,147,1.8858029685177813,1.26,-2.64,2.65,2.89,4.07
20,15,30,10,25,1-OFF,YES,147,2.0285535899963327,1.26,-2.55,3.09,3.37,4.61
20,15,30,10,25,DCA,NO,147,6.195588532544642,1.26,-3.34,2.49,1.95,2.75
20,15,30,10,25,DCA,YES,147,5.364281624395933,1.23,-3.28,2.65,1.7,2.21
20,15,30,5,30,1-OFF,NO,138,1.597308106109043,1.07,-2.78,1.83,1.74,2.88
20,15,30,5,30,1-OFF,YES,138,1.7389084378271233,1.08,-2.68,2.31,2.28,3.47
20,15,30,5,30,DCA,NO,138,6.19421228712808,1.07,-3.37,1.99,1.41,2.29
20,15,30,5,30,DCA,YES,138,5.3612522329756205,1.07,-3.29,2.16,1.18,1.85
20,15,30,0,35,1-OFF,NO,129,1.3894488481492733,0.89,-2.92,1.02,0.58,1.68
20,15,30,0,35,1-OFF,YES,129,1.503821920340811,0.89,-2.81,1.53,1.2,2.33
20,15,30,0,35,DCA,NO,129,6.1928588834324865,0.89,-3.4,1.49,0.88,1.84
20,15,30,0,35,DCA,YES,129,5.358323262030432,0.91,-3.3,1.67,0.65,1.48
20,15,25,40,0,1-OFF,NO,187,4.1221589774393985,2.25,-1.97,7.33,9.7,11.23
20,15,25,40,0,1-OFF,YES,187,4.178274252363208,2.25,-1.97,7.61,9.93,11.59
20,15,25,40,0,DCA,NO,187,6.20549995064942,2.25,-3.24,5.49,5.2,5.6
20,15,25,40,0,DCA,YES,187,5.389043884885246,2.03,-3.27,5.59,4.96,4.56
20,15,25,35,5,1-OFF,NO,178,3.7419300726730316,2.06,-2.12,6.51,8.55,10.04
20,15,25,35,5,1-OFF,YES,178,3.809203711654103,2.06,-2.09,6.83,8.81,10.41
20,15,25,35,5,DCA,NO,178,6.204004177986133,2.06,-3.27,4.99,4.67,5.14
20,15,25,35,5,DCA,YES,178,5.385446565603762,1.88,-3.28,5.1,4.43,4.2
20,15,25,30,10,1-OFF,NO,170,3.361732184041219,1.87,-2.26,5.7,7.4,8.84
20,15,25,30,10,1-OFF,YES,170,3.4426085470386254,1.88,-2.22,6.04,7.69,9.24
20,15,25,30,10,DCA,NO,170,6.202527028895127,1.87,-3.3,4.48,4.14,4.69
20,15,25,30,10,DCA,YES,170,5.381943257541294,1.72,-3.29,4.61,3.9,3.83
20,15,25,25,15,1-OFF,NO,161,2.983936942770514,1.69,-2.4,4.89,6.24,7.65
20,15,25,25,15,1-OFF,YES,161,3.0803928907037923,1.69,-2.34,5.25,6.58,8.08
20,15,25,25,15,DCA,NO,161,6.201069154540911,1.69,-3.33,3.98,3.6,4.23
20,15,25,25,15,DCA,YES,161,5.378535007447089,1.56,-3.3,4.12,3.36,3.46
20,15,25,20,20,1-OFF,NO,152,2.6124094216559746,1.5,-2.54,4.07,5.09,6.45
20,15,25,20,20,1-OFF,YES,152,2.725484734373659,1.5,-2.47,4.47,5.48,6.92
20,15,25,20,20,DCA,NO,152,6.199631224041641,1.5,-3.36,3.48,3.07,3.78
20,15,25,20,20,DCA,YES,152,5.375222874479315,1.41,-3.32,3.63,2.83,3.09
20,15,25,15,25,1-OFF,NO,143,2.253680549119019,1.31,-2.69,3.26,3.94,5.26
20,15,25,15,25,1-OFF,YES,143,2.382537061212495,1.32,-2.6,3.68,4.38,5.76
20,15,25,15,25,DCA,NO,143,6.19821392498395,1.31,-3.39,2.98,2.53,3.33
20,15,25,15,25,DCA,YES,143,5.372007930328001,1.25,-3.33,3.14,2.31,2.72
20,15,25,10,30,1-OFF,NO,134,1.9191683259407677,1.13,-2.83,2.45,2.79,4.06
20,15,25,10,30,1-OFF,YES,134,2.0591786047143947,1.13,-2.73,2.9,3.28,4.61
20,15,25,10,30,DCA,NO,134,6.196817963953286,1.13,-3.42,2.48,2.0,2.87
20,15,25,10,30,DCA,YES,134,5.368891259339636,1.09,-3.34,2.65,1.78,2.36
20,15,25,5,35,1-OFF,NO,125,1.6291064292001112,0.94,-2.97,1.63,1.64,2.87
20,15,25,5,35,1-OFF,YES,125,1.7681574098593575,0.94,-2.86,2.12,2.19,3.47
20,15,25,5,35,DCA,NO,125,6.195444067081128,0.94,-3.45,1.98,1.47,2.42
20,15,25,5,35,DCA,YES,125,5.3658739586435065,0.94,-3.35,2.16,1.25,1.99
20,15,25,0,40,1-OFF,NO,116,1.417438950057295,0.75,-3.11,0.82,0.48,1.67
20,15,25,0,40,1-OFF,YES,116,1.5303777172565236,0.76,-2.99,1.34,1.1,2.33
20,15,25,0,40,DCA,NO,116,6.1940929806087155,0.75,-3.48,1.48,0.93,1.96
20,15,25,0,40,DCA,YES,116,5.362957138279674,0.78,-3.37,1.67,0.73,1.62
20,15,20,45,0,1-OFF,NO,184,4.535965291678075,2.3,-2.02,7.94,10.75,12.42
20,15,20,45,0,1-OFF,YES,184,4.582301844088501,2.3,-2.02,8.21,10.95,12.77
20,15,20,45,0,DCA,NO,184,6.208227688077616,2.3,-3.28,5.98,5.79,6.18
20,15,20,45,0,DCA,YES,184,5.397261069014537,2.06,-3.33,6.09,5.57,5.08
20,15,20,40,5,1-OFF,NO,175,4.15734010062549,2.12,-2.17,7.13,9.6,11.22
20,15,20,40,5,1-OFF,YES,175,4.211933842647159,2.12,-2.14,7.42,9.83,11.59
20,15,20,40,5,DCA,NO,175,6.206716476919466,2.12,-3.31,5.47,5.26,5.72
20,15,20,40,5,DCA,YES,175,5.393582497122027,1.9,-3.34,5.6,5.04,4.71
20,15,20,35,10,1-OFF,NO,166,3.777292445285749,1.93,-2.31,6.31,8.45,10.03
20,15,20,35,10,1-OFF,YES,166,3.842789916305817,1.93,-2.27,6.63,8.71,10.41
20,15,20,35,10,DCA,NO,166,6.205223233185409,1.93,-3.34,4.97,4.72,5.27
20,15,20,35,10,DCA,YES,166,5.389996956155017,1.74,-3.35,5.11,4.5,4.34
20,15,20,30,15,1-OFF,NO,157,3.397329765967934,1.74,-2.45,5.5,7.29,8.83
20,15,20,30,15,1-OFF,YES,157,3.476146227339362,1.74,-2.39,5.85,7.6,9.24
20,15,20,30,15,DCA,NO,157,6.203748589480539,1.74,-3.37,4.47,4.19,4.82
20,15,20,30,15,DCA,YES,157,5.386505481355711,1.59,-3.36,4.62,3.97,3.98
20,15,20,25,20,1-OFF,NO,148,3.0198213359016757,1.56,-2.59,4.69,6.14,7.63
20,15,20,25,20,1-OFF,YES,148,3.1138993612251484,1.56,-2.52,5.06,6.49,8.07
20,15,20,25,20,DCA,NO,148,6.2022931958285925,1.56,-3.4,3.97,3.66,4.36
20,15,20,25,20,DCA,YES,148,5.383109120284047,1.43,-3.37,4.13,3.44,3.61
20,15,20,20,25,1-OFF,NO,139,2.648607366914151,1.37,-2.74,3.87,4.99,6.44
20,15,20,20,25,1-OFF,YES,139,2.7589534803246365,1.37,-2.65,4.27,5.38,6.91
20,15,20,20,25,DCA,NO,139,6.20085772016997,1.37,-3.43,3.47,3.12,3.91
20,15,20,20,25,DCA,YES,139,5.379808932939789,1.27,-3.38,3.64,2.91,3.24
